body,rate,likes,dislikes,created_at,is_buyer,product_id,clean_body,word_count,char_len,unique_word_ratio,emoji_count,hour,dayofweek,iso_score,lof_score,knn_dist,ensemble_score,ocsvm_score,ae_score,threshold_Isolation,is_outlier_Isolation,threshold_LOF,is_outlier_LOF,threshold_KNN,is_outlier_KNN,threshold_Ensemble,is_outlier_Ensemble,threshold_OneClassSVM,is_outlier_OneClassSVM,threshold_Autoencoder,is_outlier_Autoencoder,votes,is_outlier_consensus,explain
خیلی ممنونم کتاب سالم به دستم رسید بسته بندی فوق العاده ای داشت,5.0,1,0,,True,11041324,خیلی ممنونم کتاب سالم به دستم رسید بسته بندی فوق العاده ای داشت,13,63,1.0,0,-1,-1,-0.016216405446586646,-5161120851.1567,6.549807649598128,0.36822177976549014,-0.4722556261980575,0.06366624100010614,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,0,4,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (5.0)؛ تأیید چند مدل: Isolation، KNN، Ensemble، OneClassSVM
بوی خوبی داره راضی کننده است,4.0,0,0,,False,8896063,بوی خوبی داره راضی کننده است,6,28,1.0,0,-1,-1,-0.014026994215931121,-5161120850.760806,5.435619274655356,0.3609687761879515,-5.323006902239195,0.1442805900053937,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,0,0.0988718018507556,1,4,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ تأیید چند مدل: Isolation، KNN، Ensemble، Autoencoder
واقعا متاسف هستم,1.0,1,0,,True,6833798,واقعا متاسف هستم,3,16,1.0,0,-1,-1,-0.02807293106321418,-5161120850.808073,4.803175150298583,0.32144123433320976,-0.7952370865911327,0.22669773975546031,-0.026092218604481743,0,-5161120849.822901,0,4.837440385719104,0,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,1,3,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (1.0)؛ تأیید چند مدل: Ensemble، OneClassSVM، Autoencoder
قطعات خوبی در کتاب هست,4.0,0,0,,False,807602,قطعات خوبی در کتاب هست,5,22,1.0,0,-1,-1,-0.022141266289230632,-5161120842.980996,5.338877257481473,0.3411050627799221,0.9133522517017436,0.017663657118501788,-0.026092218604481743,1,-5161120849.822901,1,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,0,5,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ تأیید چند مدل: Isolation، LOF، KNN، Ensemble، OneClassSVM
راضی هستم.مناسب بود,0.0,0,0,,True,5087574,راضی هستم مناسب بود,4,19,1.0,0,-1,-1,-0.002440349109962492,-5161120850.88743,4.9483923980630715,0.38241570060423186,-2.1749064029615504,0.03640487141115808,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,0,0.0988718018507556,0,3,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (0.0)؛ تأیید چند مدل: Isolation، KNN، Ensemble
کیفیتش بد نبود خوب بود,3.0,0,0,,True,2035994,کیفیتش بد نبود خوب بود,5,22,1.0,0,-1,-1,-0.02354701696832956,5508701355.410592,1.7264611612675114,0.3820760356856148,-5.0463630689823376,0.011784905151948136,-0.026092218604481743,1,-5161120849.822901,1,4.837440385719104,0,0.3058137995774459,1,-1.2731907886072822,0,0.0988718018507556,0,3,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ تأیید چند مدل: Isolation، LOF، Ensemble
خیلی خوشبو هست توصیه می کنم ماندگاریشم خوبه شاین داره,5.0,1,0,,True,1917568,خیلی خوشبو هست توصیه می کنم ماندگاریشم خوبه شاین داره,10,53,1.0,0,-1,-1,-0.014131199868054445,-5161120851.013403,6.348371679540395,0.37082330619151954,-3.5331166341469746,0.04555228456340924,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,0,0.0988718018507556,0,3,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (5.0)؛ تأیید چند مدل: Isolation، KNN، Ensemble
معمولی است,3.0,0,0,,True,877085,معمولی است,2,10,1.0,0,-1,-1,-0.0042908258861728,-5161120851.231578,0.0,0.32339598506713063,-0.00036525250909136275,0.03255162696538799,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,0,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,0,3,1,طول متن غیرمعمول (2 کلمه)؛ نسبت واژه‌های یکتا نامعمول (1.00)؛ تأیید چند مدل: Isolation، Ensemble، OneClassSVM
عالی و آموزنده,5.0,13,33,,True,3655468,عالی و آموزنده,3,14,1.0,0,-1,-1,-0.08595684735750181,-5161120851.240534,6.2482257504383565,0.20335851808460023,2.750623041377761,0.20123358513930079,-0.026092218604481743,0,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,0,-1.2731907886072822,1,0.0988718018507556,1,3,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (5.0)؛ تأیید چند مدل: KNN، OneClassSVM، Autoencoder
عالیه این کتاب,5.0,0,0,,True,137582,عالیه این کتاب,3,14,1.0,0,-1,-1,-0.010306167916807996,-5161120851.231578,0.0,0.30946370904632564,-1.2104380656426184,0.00881915132885813,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,0,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,0,3,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (5.0)؛ تأیید چند مدل: Isolation، Ensemble، OneClassSVM
بسته بندی خوب داشت,5.0,0,0,,True,475642,بسته بندی خوب داشت,4,18,1.0,0,-1,-1,-0.008124688959443127,625619002.3502893,2.0794070552227617,0.38317307290728847,-2.7920629638805075,0.025017233637559522,-0.026092218604481743,1,-5161120849.822901,1,4.837440385719104,0,0.3058137995774459,1,-1.2731907886072822,0,0.0988718018507556,0,3,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (5.0)؛ تأیید چند مدل: Isolation، LOF، Ensemble
بسیار عالیه,2.0,0,0,,True,1828541,بسیار عالیه,2,11,1.0,0,-1,-1,-0.08388076288482049,3612784595.8253717,1.4193082340887708,0.2239796862960178,-1.1851164652707915,0.9832773248224426,-0.026092218604481743,0,-5161120849.822901,1,4.837440385719104,0,0.3058137995774459,0,-1.2731907886072822,1,0.0988718018507556,1,3,1,طول متن غیرمعمول (2 کلمه)؛ نسبت واژه‌های یکتا نامعمول (1.00)؛ تأیید چند مدل: LOF، OneClassSVM، Autoencoder
عالی بود  فوق العاده پیشنهاد میشه,5.0,0,0,,True,2970361,عالی بود فوق العاده پیشنهاد میشه,6,32,1.0,0,-1,-1,-0.009302266009343807,-5161120850.76967,5.515485261771053,0.3727952224467177,0.8116553857057269,0.07167235360549332,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,0,4,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (5.0)؛ تأیید چند مدل: Isolation، KNN، Ensemble، OneClassSVM
جنس خوب و خنکی داره من که راضی ام,4.0,0,0,,True,3459941,جنس خوب و خنکی داره من که راضی ام,9,33,1.0,0,-1,-1,-0.005878449683162756,-5161120850.437963,6.574250645513407,0.39243612581834025,-1.923215471069076,0.17684181200888982,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,0,0.0988718018507556,1,4,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ تأیید چند مدل: Isolation، KNN، Ensemble، Autoencoder
کتاب عالیه ونویسنده قلم خوبی داره,0.0,4,0,,True,2474699,کتاب عالیه ونویسنده قلم خوبی داره,6,33,1.0,0,-1,-1,-0.022241902351440523,-5161120849.4237175,5.5457911609844,0.34316063571739336,-8.004813702916238,0.01574220208639072,-0.026092218604481743,1,-5161120849.822901,1,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,0,0.0988718018507556,0,4,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (0.0)؛ تأیید چند مدل: Isolation، LOF، KNN، Ensemble
کیفیت کتاب و ترجمه عالی بود و به طرفداران کلاسیک پیشنهاد میشه,0.0,1,0,,True,69348,کیفیت کتاب و ترجمه عالی بود و به طرفداران کلاسیک پیشنهاد میشه,12,61,0.9166666666666666,0,-1,-1,-0.01996272275582467,-5161120849.452995,4.709024668731593,0.33918408858441246,-4.638871264127143,0.13211717972599632,-0.026092218604481743,1,-5161120849.822901,1,4.837440385719104,0,0.3058137995774459,1,-1.2731907886072822,0,0.0988718018507556,1,4,1,امتیاز افراطی (0.0)؛ تأیید چند مدل: Isolation، LOF، Ensemble، Autoencoder
بعد از دوهفته استفاده، تاثیرش در از بین رفتن چروکهای پوستم رو متوجه شدم در حالیکه قبلا فکر نمی‌کردم با یک کرم با قیمت مناسب بتونم چنین نتیجه ای بگیرم. ممنونم از دیجی کالا,5.0,4,4,,True,6506257,بعد از دوهفته استفاده تاثیرش در از بین رفتن چروکهای پوستم رو متوجه شدم در حالیکه قبلا فکر نمی کردم با یک کرم با قیمت مناسب بتونم چنین نتیجه ای بگیرم ممنونم از دیجی کالا,35,168,0.8857142857142857,0,-1,-1,-0.036208915399028985,-5161120851.04853,5.094489357523662,0.3058194922178871,-5.233472463622146,0.16392574295625295,-0.026092218604481743,0,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,0,0.0988718018507556,1,3,1,امتیاز افراطی (5.0)؛ تأیید چند مدل: KNN، Ensemble، Autoencoder
"ساعت خیلی خوبیه
دقیق عه
سبکه میپوشی انگار چیزی دستت نیست
اندازه عددا با توجه به کاراییشون چیده شده مثلا تاریخ رو کوچیک تر از ثانیه شمار و ثانیه شمار کوچک تر از دقیقه و ساعت شمار گذاشته شده که  عالیه
در اخر هم بگم به فروشگاهی که خرید می کنید دقت کنید دوستانی که از همین فروشگاهی که من خریدم خرید کردن ساعت با صفحه زمینه مشکی فرستادن براشون اونایی که از اون یکی فروشگاه خرید داشتن صفحه زمینه سفید(مطابق عکس دیجی کالا از این کالا)
و با توجه به سلیقه اتون خرید کنید",5.0,3,0,,True,9202164,ساعت خیلی خوبیه دقیق عه سبکه می پوشی انگار چیزی دستت نیست اندازه عددا با توجه به کاراییشون چیده شده مثلا تاریخ رو کوچیک تر از ثانیه شمار و ثانیه شمار کوچک تر از دقیقه و ساعت شمار گذاشته شده که عالیه در اخر هم بگم به فروشگاهی که خرید می کنید دقت کنید دوستانی که از همین فروشگاهی که من خریدم خرید کردن ساعت با صفحه زمینه مشکی فرستادن براشون اونایی که از اون یکی فروشگاه خرید داشتن صفحه زمینه سفید مطابق عکس دیجی کالا از این کالا و با توجه به سلیقه اتون خرید کنید,97,460,0.6701030927835051,0,-1,-1,-0.032415386764049814,-5161120851.074014,4.847694144569454,0.3118759910494351,-1.2253229776992232,0.06621823586383403,-0.026092218604481743,0,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,0,3,1,طول متن غیرمعمول (97 کلمه)؛ امتیاز افراطی (5.0)؛ تأیید چند مدل: KNN، Ensemble، OneClassSVM
"من اول بیرون دیدم سایشو و وقتی دیدم خوبه سایز و رنگاش اومدم از دیجی کالا سفارش دادم، قیمت دیجی کالا به نسبت بازار خیلی بهتره، من اصفهان قیمت کردم ۷۰ بود همین پالت ولی از اینجا ۴۵ خریدم....
خیلی از خریدم راضیم رنگاشم خیلی جذاب و به درد بخوره
حتما پیشنهاد میکنم...",0.0,0,0,,True,4055237,من اول بیرون دیدم سایشو و وقتی دیدم خوبه سایز و رنگاش اومدم از دیجی کالا سفارش دادم قیمت دیجی کالا به نسبت بازار خیلی بهتره من اصفهان قیمت کردم بود همین پالت ولی از اینجا خریدم خیلی از خریدم راضیم رنگاشم خیلی جذاب و به درد بخوره حتما پیشنهاد می کنم,52,248,0.75,0,-1,-1,-0.02068226799166617,-5161120850.910966,5.938782753008085,0.3511197911101038,-4.346058338579034,0.16275776018220606,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,0,0.0988718018507556,1,4,1,امتیاز افراطی (0.0)؛ تأیید چند مدل: Isolation، KNN، Ensemble، Autoencoder
این کتاب یک کتاب از مجموعه کل کتاب خودم میخوانم هست بسیار کتاب مفید و سودمندی برای دانش آموزان کلاس اول که هم در تقویت روخوانی سودمند است و هم افزایش دایره لغات,0.0,0,0,,True,73961,این کتاب یک کتاب از مجموعه کل کتاب خودم می خوانم هست بسیار کتاب مفید و سودمندی برای دانش آموزان کلاس اول که هم در تقویت روخوانی سودمند است و هم افزایش دایره لغات,34,161,0.8529411764705882,0,-1,-1,-0.008618378828161577,-5161120850.988344,5.730403109886049,0.37675637928910993,-5.526277643445628,0.01597086921416587,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,0,0.0988718018507556,0,3,1,امتیاز افراطی (0.0)؛ تأیید چند مدل: Isolation، KNN، Ensemble
